# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 75K of event 'cpu-clock:HG'
# Event count (approx.): 1519000000000
#
# Overhead       Samples  Command  Shared Object                 Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
# ........  ............  .......  ............................  .............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................     0.00%             3  pal-sgx  libhyrise_impl.so             [.] void std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)5>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)5> > >::_M_realloc_append<>()
     0.00%             3  pal-sgx  libjemalloc.so.2              [.] extent_split_impl
     0.00%             3  pal-sgx  libjemalloc.so.2              [.] je_large_palloc
     0.00%             3  pal-sgx  libjemalloc.so.2              [.] je_tcache_bin_flush_large
     0.00%             3  pal-sgx  libjemalloc.so.2              [.] operator new(unsigned long)
     0.00%             3  pal-sgx  libpal.so                     [.] PalEventWait
     0.00%             3  pal-sgx  libpal.so                     [.] ocall_futex
     0.00%             3  pal-sgx  libpal.so                     [.] sgx_exitless_ocall
     0.00%             3  pal-sgx  libstdc++.so.6.0.33           [.] std::_Sp_locker::_Sp_locker(void const*)
     0.00%             3  pal-sgx  libstdc++.so.6.0.33           [.] std::__detail::_Prime_rehash_policy::_M_need_rehash(unsigned long, unsigned long, unsigned long) const
     0.00%             3  pal-sgx  libsysdb.so                   [.] libos_emulate_syscall
     0.00%             3  pal-sgx  libsysdb.so                   [.] mbedtls_platform_zeroize
     0.00%             3  pal-sgx  libsysdb.so                   [.] vma_tree_cmp
     0.00%             2  pal-sgx  libc.so.6                     [.] pthread_cond_destroy@@GLIBC_2.3.2
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] _ZN5boost4hana6detail8variadic11foldl1_implILj5ENS0_4whenILb1EEEE5applyIZN6hyrise30resolve_compressed_vector_typeIZNKS8_25DictionarySegmentIterableINSt7__cxx1112basic_stringIcSt11char_traitsIcENS_9container3pmr21polymorphic_allocatorIcEEEESt6vectorISJ_NSH_ISJ_EEEE18_on_with_iteratorsIZZNS8_27ColumnVsColumnTableScanImpl10scan_chunkENS8_7ChunkIDEENK3$_0clINS0_10basic_typeISJ_EENS8_16ReferenceSegmentEEEDaT_RT0_EUlSW_SX_E_KNS8_12RowIDPosListEEEvRKSt10shared_ptrISX_ERKSW_EUlS17_E_EEvRKNS8_20BaseCompressedVectorES17_EUlSW_SX_E_bRKNS0_4pairINS8_13enum_constantINS8_20CompressedVectorTypeELS1F_3EEENS0_9type_implINS8_23FixedWidthIntegerVectorIjEEE1_EEERKNS1D_INS1E_IS1F_LS1F_2EEENS1H_INS1I_ItEEE1_EEERKNS1D_INS1E_IS1F_LS1F_1EEENS1H_INS1I_IhEEE1_EEERKNS1D_INS1E_IS1F_LS1F_0EEENS1H_INS8_16BitPackingVectorEE1_EEEEEDcOSW_OSX_OT1_OT2_OT3_OT4_
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > std::__find_if<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const> >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const>, std::random_access_iterator_tag)
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::AbstractCostEstimator::estimate_plan_cost(std::shared_ptr<hyrise::AbstractLQPNode> const&) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::AbstractLQPNode::find_column_id(hyrise::AbstractExpression const&) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::AbstractLQPNode::~AbstractLQPNode()
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::AbstractOperator::execute()
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::AbstractOperator::get_output() const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::AbstractScheduler::wait_for_tasks(std::vector<std::shared_ptr<hyrise::AbstractTask>, std::allocator<std::shared_ptr<hyrise::AbstractTask> > > const&)
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::CardinalityEstimator::estimate_statistics(std::shared_ptr<hyrise::AbstractLQPNode const> const&, bool, std::unordered_map<std::shared_ptr<hyrise::AbstractLQPNode const>, std::shared_ptr<hyrise::TableStatistics>, std::hash<std::shared_ptr<hyrise::AbstractLQPNode const> >, std::equal_to<std::shared_ptr<hyrise::AbstractLQPNode const> >, std::allocator<std::pair<std::shared_ptr<hyrise::AbstractLQPNode const> const, std::shared_ptr<hyrise::TableStatistics> > > >&) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::Chunk::~Chunk()
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::ChunkPruningRule::_apply_to_plan_without_subqueries(std::shared_ptr<hyrise::AbstractLQPNode> const&) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::ColumnVsColumnTableScanImpl::scan_chunk(hyrise::ChunkID)
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::CompressedVector<hyrise::FixedWidthIntegerVector<unsigned short> >::type() const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::DictionarySegment<float>::size() const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::DictionarySegment<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::upper_bound(boost::variant<boost::detail::variant::over_sequence<boost::mpl::l_item<mpl_::long_<6l>, hyrise::NullValue, boost::mpl::l_item<mpl_::long_<5l>, int, boost::mpl::l_item<mpl_::long_<4l>, long, boost::mpl::l_item<mpl_::long_<3l>, float, boost::mpl::l_item<mpl_::long_<2l>, double, boost::mpl::l_item<mpl_::long_<1l>, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::mpl::l_end> > > > > > >> const&) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::EqualDistinctCountHistogram<int>::bin_distinct_count(unsigned long) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::ExpressionEvaluator::ExpressionEvaluator(std::shared_ptr<hyrise::Table const> const&, hyrise::ChunkID)
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::ExpressionEvaluator::_evaluate_default_null_logic(std::vector<bool, boost::container::pmr::polymorphic_allocator<bool> > const&, std::vector<bool, boost::container::pmr::polymorphic_allocator<bool> > const&)
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::GenericHistogram<int>::bin_height(unsigned long) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::NodeQueueScheduler::_group_tasks(std::vector<std::shared_ptr<hyrise::AbstractTask>, std::allocator<std::shared_ptr<hyrise::AbstractTask> > > const&) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::NodeQueueScheduler::determine_queue_id(hyrise::NodeID) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::SQLTranslator::_translate_stored_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::shared_ptr<hyrise::SQLIdentifierResolver> const&)
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::ScaledHistogram<int>::bin_distinct_count(unsigned long) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::ScaledHistogram<int>::bin_height(unsigned long) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::SingleChunkReferenceSegmentAccessor<float, hyrise::DictionarySegment<float> >::access(hyrise::ChunkOffset) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::TableScan::create_impl()
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] hyrise::Worker::operator()()
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] std::_Function_handler<bool (hyrise::AbstractSegmentPosition<int> const&, hyrise::AbstractSegmentPosition<int> const&), hyrise::ColumnVsColumnTableScanImpl::_typed_scan_chunk_with_iterators<(hyrise::EraseTypes)1, hyrise::AnySegmentIterator<int>, hyrise::AnySegmentIterator<int> >(hyrise::ChunkID, hyrise::AnySegmentIterator<int>&, hyrise::AnySegmentIterator<int> const&, hyrise::AnySegmentIterator<int>&, hyrise::AnySegmentIterator<int> const&) const::{lambda(auto:1)#1}::operator()<std::equal_to<void> >(std::equal_to<void>) const::{lambda(auto:1 const&, auto:2 const&)#1}>::_M_invoke(std::_Any_data const&, hyrise::AbstractSegmentPosition<int> const&, hyrise::AbstractSegmentPosition<int> const&)
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] std::_Sp_counted_ptr_inplace<std::vector<std::shared_ptr<hyrise::AbstractSegmentAccessor<int> >, std::allocator<std::shared_ptr<hyrise::AbstractSegmentAccessor<int> > > >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >::swap(std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >&)
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] std::pair<std::__detail::_Node_iterator<std::pair<std::shared_ptr<hyrise::AbstractLQPNode const> const, std::shared_ptr<hyrise::TableStatistics> >, false, false>, bool> std::_Hashtable<std::shared_ptr<hyrise::AbstractLQPNode const>, std::pair<std::shared_ptr<hyrise::AbstractLQPNode const> const, std::shared_ptr<hyrise::TableStatistics> >, std::allocator<std::pair<std::shared_ptr<hyrise::AbstractLQPNode const> const, std::shared_ptr<hyrise::TableStatistics> > >, std::__detail::_Select1st, std::equal_to<std::shared_ptr<hyrise::AbstractLQPNode const> >, std::hash<std::shared_ptr<hyrise::AbstractLQPNode const> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::shared_ptr<hyrise::AbstractLQPNode const> const&, std::shared_ptr<hyrise::TableStatistics>&>(std::integral_constant<bool, true>, std::shared_ptr<hyrise::AbstractLQPNode const> const&, std::shared_ptr<hyrise::TableStatistics>&)
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] std::shared_ptr<hyrise::ExpressionResult<int> > hyrise::ExpressionEvaluator::evaluate_expression_to_result<int>(hyrise::AbstractExpression const&)
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] tbb::detail::d1::segment_table<std::shared_ptr<hyrise::Chunk>, hyrise::ZeroAllocator<std::shared_ptr<hyrise::Chunk> >, tbb::detail::d1::concurrent_vector<std::shared_ptr<hyrise::Chunk>, hyrise::ZeroAllocator<std::shared_ptr<hyrise::Chunk> > >, 3ul>::~segment_table()
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] tbb::detail::d1::vector_iterator<tbb::detail::d1::concurrent_vector<std::shared_ptr<hyrise::Chunk>, hyrise::ZeroAllocator<std::shared_ptr<hyrise::Chunk> > >, std::shared_ptr<hyrise::Chunk> > tbb::detail::d1::concurrent_vector<std::shared_ptr<hyrise::Chunk>, hyrise::ZeroAllocator<std::shared_ptr<hyrise::Chunk> > >::internal_grow<__gnu_cxx::__normal_iterator<std::shared_ptr<hyrise::Chunk> const*, std::vector<std::shared_ptr<hyrise::Chunk>, std::allocator<std::shared_ptr<hyrise::Chunk> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<hyrise::Chunk> const*, std::vector<std::shared_ptr<hyrise::Chunk>, std::allocator<std::shared_ptr<hyrise::Chunk> > > > >(unsigned long, unsigned long, __gnu_cxx::__normal_iterator<std::shared_ptr<hyrise::Chunk> const*, std::vector<std::shared_ptr<hyrise::Chunk>, std::allocator<std::shared_ptr<hyrise::Chunk> > > > const&, __gnu_cxx::__normal_iterator<std::shared_ptr<hyrise::Chunk> const*, std::vector<std::shared_ptr<hyrise::Chunk>, std::allocator<std::shared_ptr<hyrise::Chunk> > > > const&)
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] void hyrise::ReferenceSegmentIterable<double, (hyrise::EraseReferencedSegmentType)0>::_on_with_iterators<hyrise::materialize_input<double, double, false>(std::shared_ptr<hyrise::Table const> const&, hyrise::ColumnID, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >&, unsigned long, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> >&, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const&)::{lambda()#1}::operator()() const::{lambda(auto:1, auto:2)#1}>(hyrise::materialize_input<double, double, false>(std::shared_ptr<hyrise::Table const> const&, hyrise::ColumnID, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >&, unsigned long, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> >&, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const&)::{lambda()#1}::operator()() const::{lambda(auto:1, auto:2)#1} const&) const
     0.00%             2  pal-sgx  libhyrise_impl.so             [.] void std::__merge_sort_loop<__gnu_cxx::__normal_iterator<std::pair<hyrise::RowID, long>*, std::vector<std::pair<hyrise::RowID, long>, std::allocator<std::pair<hyrise::RowID, long> > > >, std::pair<hyrise::RowID, long>*, long, __gnu_cxx::__ops::_Iter_comp_iter<hyrise::Sort::SortImpl<long>::sort(std::optional<hyrise::RowIDPosList> const&)::{lambda(auto:1)#1}::operator()<std::greater<void> >(std::greater<void>) const::{lambda(std::pair<hyrise::RowID, long>, std::pair<hyrise::RowID, long>)#1}> >(__gnu_cxx::__normal_iterator<std::pair<hyrise::RowID, long>*, std::vector<std::pair<hyrise::RowID, long>, std::allocator<std::pair<hyrise::RowID, long> > > >, __gnu_cxx::__normal_iterator<std::pair<hyrise::RowID, long>*, std::vector<std::pair<hyrise::RowID, long>, std::allocator<std::pair<hyrise::RowID, long> > > >, std::pair<hyrise::RowID, long>*, long, __gnu_cxx::__ops::_Iter_comp_iter<hyrise::Sort::SortImpl<long>::sort(std::optional<hyrise::RowIDPosList> const&)::{lambda(auto:1)#1}::operator()<std::greater<void> >(std::greater<void>) const::{lambda(std::pair<hyrise::RowID, long>, std::pair<hyrise::RowID, long>)#1}>)
     0.00%             2  pal-sgx  libjemalloc.so.2              [.] arena_bin_malloc_hard
     0.00%             2  pal-sgx  libjemalloc.so.2              [.] extent_rtree_leaf_elms_lookup
     0.00%             2  pal-sgx  libjemalloc.so.2              [.] je_tcache_alloc_small_hard
     0.00%             2  pal-sgx  libjemalloc.so.2              [.] large_dalloc_prep_impl
     0.00%             2  pal-sgx  libjemalloc.so.2              [.] memalign
     0.00%             2  pal-sgx  libpal.so                     [.] __restore_xregs
     0.00%             2  pal-sgx  libpal.so                     [.] __save_xregs
     0.00%             2  pal-sgx  libpal.so                     [.] sgx_is_valid_untrusted_ptr
     0.00%             2  pal-sgx  libpal.so                     [.] sgx_reset_ustack
     0.00%             2  pal-sgx  libstdc++.so.6.0.33           [.] std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const
     0.00%             2  pal-sgx  libsysdb.so                   [.] _lookup_vma
     0.00%             2  pal-sgx  libsysdb.so                   [.] _vma_bkeep_remove.constprop.0
     0.00%             2  pal-sgx  libsysdb.so                   [.] strlen
     0.00%             1  pal-sgx  hyriseBenchmarkTPCH           [.] hyrise::BenchmarkRunner::_schedule_item_run(hyrise::BenchmarkItemID)
     0.00%             1  pal-sgx  hyriseBenchmarkTPCH           [.] hyrise::TPCHBenchmarkItemRunner::_build_query[abi:cxx11](hyrise::BenchmarkItemID)
     0.00%             1  pal-sgx  hyriseBenchmarkTPCH           [.] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::json_value::destroy(nlohmann::json_abi_v3_11_3::detail::value_t)
     0.00%             1  pal-sgx  libboost_container.so.1.83.0  [.] boost::container::pmr::monotonic_buffer_resource::do_allocate(unsigned long, unsigned long)
     0.00%             1  pal-sgx  libc.so.6                     [.] clock_gettime@@GLIBC_2.17
     0.00%             1  pal-sgx  libc.so.6                     [.] sem_post@GLIBC_2.2.5
     0.00%             1  pal-sgx  libhyrise_impl.so             [.] (anonymous namespace)::recursively_collect_lqp_subquery_expressions_by_lqp(std::unordered_map<std::shared_ptr<hyrise::AbstractLQPNode>, std::vector<std::weak_ptr<hyrise::LQPSubqueryExpression>, std::allocator<std::weak_ptr<hyrise::LQPSubqueryExpression> > >, std::hash<std::shared_ptr<hyrise::AbstractLQPNode> >, std::equal_to<std::shared_ptr<hyrise::AbstractLQPNode> >, std::allocator<std::pair<std::shared_ptr<hyrise::AbstractLQPNode> const, std::vector<std::weak_ptr<hyrise::LQPSubqueryExpression>, std::allocator<std::weak_ptr<hyrise::LQPSubqueryExpression> > > > > >&, std::shared_ptr<hyrise::AbstractLQPNode> const&, std::unordered_set<std::shared_ptr<hyrise::AbstractLQPNode>, std::hash<std::shared_ptr<hyrise::AbstractLQPNode> >, std::equal_to<std::shared_ptr<hyrise::AbstractLQPNode> >, std::allocator<std::shared_ptr<hyrise::AbstractLQPNode> > >&, bool) [clone .llvm.16346603061419281881]
     0.00%             1  pal-sgx  libhyrise_impl.so             [.] (anonymous namespace)::split_results_chunk_wise<int, (hyrise::WindowFunction)4, hyrise::write_aggregate_values<int, long, (hyrise::WindowFunction)4>(std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)4>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)4> > > const&, std::vector<std::vector<long, boost::container::pmr::polymorphic_allocator<long> >, std::allocator<std::vector<long, boost::container::pmr::polymorphic_allocator<long> > > >&, std::vector<std::vector<bool, boost::container::pmr::polymorphic_allocator<bool> >, std::allocator<std::vector<bool, boost::container::pmr::polymorphic_allocator<bool> > > >&)::{lambda(auto:1, auto:2, hyrise::ChunkID)#1}, std::vector<long, boost::container::pmr::polymorphic_allocator<long> > >(bool, std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)4>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)4> > > const&, std::vector<std::vector<long, boost::container::pmr::polymorphic_allocator<long> >, std::allocator<std::vector<long, boost::container::pmr::polymorphic_allocator<long> > > >&, std::vector<std::vector<bool, boost::container::pmr::polymorphic_allocator<bool> >, std::allocator<std::vector<bool, boost::container::pmr::polymorphic_allocator<bool> > > >&, hyrise::write_aggregate_values<int, long, (hyrise::WindowFunction)4>(std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)4>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)4> > > const&, std::vector<std::vector<long, boost::container::pmr::polymorphic_allocator<long> >, std::allocator<std::vector<long, boost::container::pmr::polymorphic_allocator<long> > > >&, std::vector<std::vector<bool, boost::container::pmr::polymorphic_allocator<bool> >, std::allocator<std::vector<bool, boost::container::pmr::polymorphic_allocator<bool> > > >&)::{lambda(auto:1, auto:2, hyrise::ChunkID)#1})::{lambda()#1}::operator()() const
     0.00%             1  pal-sgx  libhyrise_impl.so             [.] (anonymous namespace)::split_results_chunk_wise<int, (hyrise::WindowFunction)5, (anonymous namespace)::write_groupby_output<std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)5>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)5> > > >(std::shared_ptr<hyrise::Table const> const&, std::vector<std::shared_ptr<hyrise::WindowFunctionExpression>, std::allocator<std::shared_ptr<hyrise::WindowFunctionExpression> > > const&, std::vector<hyrise::ColumnID, std::allocator<hyrise::ColumnID> > const&, std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)5>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)5> > > const&, std::vector<hyrise::TableColumnDefinition, std::allocator<hyrise::TableColumnDefinition> >&, std::vector<std::vector<std::shared_ptr<hyrise::AbstractSegment>, boost::container::pmr::polymorphic_allocator<std::shared_ptr<hyrise::AbstractSegment> > >, std::allocator<std::vector<std::shared_ptr<hyrise::AbstractSegment>, boost::container::pmr::polymorphic_allocator<std::shared_ptr<hyrise::AbstractSegment> > > > >&)::{lambda(auto:1, auto:2, hyrise::ChunkID)#2}, std::shared_ptr<hyrise::RowIDPosList> >(bool, std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)5>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)5> > > const&, std::vector<std::shared_ptr<hyrise::RowIDPosList>, std::allocator<std::shared_ptr<hyrise::RowIDPosList> > >&, std::vector<std::vector<bool, boost::container::pmr::polymorphic_allocator<bool> >, std::allocator<std::vector<bool, boost::container::pmr::polymorphic_allocator<bool> > > >&, (anonymous namespace)::write_groupby_output<std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)5>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)5> > > >(std::shared_ptr<hyrise::Table const> const&, std::vector<std::shared_ptr<hyrise::WindowFunctionExpression>, std::allocator<std::shared_ptr<hyrise::WindowFunctionExpression> > > const&, std::vector<hyrise::ColumnID, std::allocator<hyrise::ColumnID> > const&, std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)5>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)5> > > const&, std::vector<hyrise::TableColumnDefinition, std::allocator<hyrise::TableColumnDefinition> >&, std::vector<std::vector<std::shared_ptr<hyrise::AbstractSegment>, boost::container::pmr::polymorphic_allocator<std::shared_ptr<hyrise::AbstractSegment> > >, std::allocator<std::vector<std::shared_ptr<hyrise::AbstractSegment>, boost::container::pmr::polymorphic_allocator<std::shared_ptr<hyrise::AbstractSegment> > > > >&)::{lambda(auto:1, auto:2, hyrise::ChunkID)#2})::{lambda()#1}::operator()() const
     0.00%             1  pal-sgx  libhyrise_impl.so             [.] _ZN5boost4hana6detail8variadic11foldl1_implILj6ENS0_4whenILb1EEEE5applyIZN6hyrise28resolve_encoded_segment_typeINSt7__cxx1112basic_stringIcSt11char_traitsIcENS_9container3pmr21polymorphic_allocatorIcEEEEZNKS8_24ReferenceSegmentIterableISI_LNS8_26EraseReferencedSegmentTypeE0EE18_on_with_iteratorsIZNS8_15segment_iterateISI_LNS8_10EraseTypesE0EZZZNS8_13AggregateHash26_partition_by_groupby_keysINSE_12small_vectorImLm4ENSG_ImEEvEEEESt6vectorINSt11conditionalIXsr3stdE9is_same_vIT_ST_EESU_ISW_NSG_ISW_EEE20uninitialized_vectorISW_SX_EE4typeENSG_IS12_EEEvENKUlvE_clEvENKUlSW_E_clINS0_10basic_typeISI_EEEEDaSW_EUlRKSW_E_EEvRKNS8_15AbstractSegmentERKT1_EUlSW_T0_E_EEvS1B_EUlS1B_E_EEvRKNS8_22AbstractEncodedSegmentERKS1J_EUlSW_S1J_E_bRKNS0_4pairINS8_13enum_constantINS8_12EncodingTypeELS1U_1EEENS0_9type_implINS8_12TemplateTypeINS8_17DictionarySegmentEEEE1_EEERKNS1S_INS1T_IS1U_LS1U_2EEENS1W_INS1X_INS8_16RunLengthSegmentEEEE1_EEERKNS1S_INS1T_IS1U_LS1U_3EEENS1W_INS1X_INS8_28FixedStringDictionarySegmentEEEE1_EEERKNS1S_INS1T_IS1U_LS1U_4EEENS1W_INS1X_INS8_23FrameOfReferenceSegmentEEEE1_EEERKNS1S_INS1T_IS1U_LS1U_5EEENS1W_INS1X_INS8_10LZ4SegmentEEEE1_EEEEEDcOSW_OS1J_OS1G_OT2_OT3_OT4_OT5_
